20,1,1,82,1889,5.5,10.7,0.507,0.2,0.6,0.3,5.3,10.2,0.519,2.8,3.9,0.719,1.3,3.5,4.8,2.8,1.4,0.7,2.9,5.3,13.9
20,2,1,62,1611,5.5,10.4,0.526,0.1,0.5,0.25,5.3,9.8,0.541,1.8,2.6,0.701,1.1,3.4,4.5,2.4,1.3,0.6,2.3,4.5,12.9
20,3,1,81,2283,6.8,13.1,0.522,0.6,1.6,0.379,6.2,11.5,0.542,1.8,2.3,0.774,1.4,3.3,4.7,2.2,1.3,0.7,1.9,3.7,16.1
20,4,1,82,2729,7.3,14.3,0.512,0.5,1.4,0.349,6.8,12.9,0.529,3.1,4,0.79,1.6,3.4,5,2.8,1.7,0.6,2.3,3.2,18.2
20,5,1,82,2322,5.9,12.4,0.478,0.6,1.6,0.358,5.3,10.8,0.496,2.3,2.9,0.799,1.6,3.5,5.1,2.7,1.3,0.4,2.3,3.6,14.8
20,6,1,31,507,5.9,13.8,0.426,0.8,3.1,0.256,5.1,10.8,0.474,3.1,3.4,0.896,1.8,2.8,4.6,3.3,1.3,0.7,2.8,4.5,15.6
20,6,1,36,605,5.8,11.8,0.495,0.7,1.9,0.344,5.2,9.9,0.524,1.9,2.5,0.762,1.5,2.4,3.9,1.8,1.4,0.4,2.5,4.7,14.2
20,6,1,67,1112,5.9,12.7,0.461,0.7,2.4,0.293,5.1,10.3,0.5,2.4,2.9,0.833,1.6,2.6,4.2,2.5,1.4,0.5,2.6,4.6,14.9
20,7,1,82,2773,5.2,12.4,0.419,1.1,3.2,0.343,4.1,9.2,0.446,2,2.7,0.755,1.3,3.2,4.5,2.8,1.5,0.6,2.2,3.2,13.5
20,8,1,61,1439,4.6,11.5,0.397,0.6,2.2,0.281,3.9,9.2,0.425,2.2,2.7,0.817,1.2,3.5,4.7,2.9,1,0.5,2,3.4,12
20,9,1,81,1968,6,13.6,0.439,0.7,2.2,0.333,5.2,11.4,0.46,3.3,3.9,0.837,1.1,2.9,4,3.7,1.6,0.5,2.5,3.3,16
20,10,1,24,283,4.1,9.2,0.444,0.5,1.3,0.4,3.6,7.9,0.452,1.1,1.7,0.692,0.9,3.3,4.2,3.8,2.2,0.6,2.7,2.9,9.8
21,1,1,80,2481,4.4,10.7,0.412,0.8,2.1,0.368,3.7,8.6,0.423,2.9,3.7,0.782,0.9,2,2.9,7.1,1.3,0,2.8,2.9,12.5
21,2,1,70,1376,3.9,10.2,0.384,0.2,1.1,0.19,3.7,9.1,0.407,4.6,5.6,0.823,0.9,2.1,3,5.9,1.6,0.1,2.9,2.6,12.7
21,3,1,52,623,5.4,12.5,0.431,0.2,0.6,0.3,5.2,11.9,0.437,5.1,6.4,0.793,1.2,2,3.2,8,2.9,0.1,3.8,4,16
21,4,1,24,263,4.8,12.5,0.385,0.1,0.8,0.167,4.7,11.6,0.4,4.8,5.3,0.897,0.7,2.6,3.3,7.4,2.3,0,3.4,2.3,14.5
22,1,1,10,110,3.3,10.1,0.323,0,0,-1,3.3,10.1,0.323,2.3,3.9,0.583,3.9,4.3,8.2,1,1,1.3,0.7,6.2,8.8
23,1,1,16,107,5.7,16.5,0.347,0,0.3,0,5.7,16.1,0.354,3,5.4,0.563,2.4,3.7,6.1,2.7,0.7,1.7,2,3,14.5
23,2,1,38,212,3.7,8.2,0.458,0,0.2,0,3.7,8,0.468,3.9,5.4,0.719,3.2,4.9,8.2,2.2,0.8,0.7,3.7,5.1,11.4
23,3,1,31,519,2.2,6.3,0.352,0,0.3,0,2.2,6,0.368,2,2.6,0.763,2.4,3.6,6,2.7,0.7,1.2,2,3.5,6.5
24,1,1,42,291,8,18.6,0.433,0,1.1,0,8,17.4,0.461,2.5,3.3,0.741,1.2,2.1,3.3,5.6,2,0.6,3,4.6,18.6
24,2,1,81,1266,6.5,13.7,0.472,0,0.2,0,6.5,13.5,0.48,2.4,3.2,0.761,0.7,1.8,2.4,6.3,2.3,0.2,3.1,3.4,15.4
24,3,1,60,654,4.6,12.2,0.38,0,0.1,0,4.6,12.1,0.382,1.9,2.6,0.708,0.7,2.6,3.2,5,1.7,0.3,2.5,4.3,11.1
24,4,1,16,198,6.5,12,0.545,0,0,-1,6.5,12,0.545,3.5,4.4,0.792,0.5,2,2.5,6.9,3.1,0,3.1,1.8,16.5
24,5,1,73,1491,6.3,13.9,0.454,0,0.2,0.111,6.3,13.7,0.46,3.2,3.6,0.874,0.6,1.5,2.1,6.3,2.1,0.1,3.3,2.1,15.9
24,6,1,8,122,2.7,9.4,0.281,0,1.2,0,2.7,8.3,0.321,3,4.1,0.714,0.6,2.4,3,8.6,1.5,0,5,2.1,8.3
24,7,1,16,414,4.7,10,0.47,0,0.2,0,4.7,9.8,0.478,2.1,2.8,0.75,0.3,1.3,1.7,8,0.9,0.1,4.1,0.9,11.5
25,1,1,25,723,7.2,15.7,0.459,-1,-1,-1,7.2,15.7,0.459,4,6.2,0.64,2.2,6.8,9,1.4,0.8,1.4,2.8,4.4,18.4
25,1,1,58,1682,7.5,16.6,0.45,-1,-1,-1,7.5,16.6,0.45,4.1,6.3,0.649,3.3,6,9.3,1.2,0.8,1.1,2.4,5,19.1
25,1,1,83,2405,7.4,16.4,0.453,-1,-1,-1,7.4,16.4,0.453,4.1,6.3,0.646,2.9,6.3,9.2,1.3,0.8,1.2,2.5,4.8,18.9
25,2,1,82,2546,7.6,15.1,0.501,-1,-1,-1,7.6,15.1,0.501,4.2,6.2,0.676,2.5,7.3,9.8,1.3,0.8,1.5,2.3,5.1,19.3
25,3,1,82,2314,8.2,16.1,0.512,0,0,0,8.2,16,0.512,3.6,5.3,0.681,2.8,6.2,9,2,0.9,1.6,2,5,20
25,4,1,81,2375,7.7,15.2,0.509,0,0,0,7.7,15.2,0.51,3.7,5.3,0.703,2.9,5.8,8.7,3.2,0.5,1.9,2.5,4.6,19.2
25,5,1,77,2539,7.5,14.6,0.511,0,0.1,0,7.5,14.6,0.513,3.3,4.8,0.684,2.7,5.6,8.2,1.7,0.3,1.7,2.3,4.9,18.3
25,6,1,15,382,6.9,14.1,0.487,0,0,-1,6.9,14.1,0.487,3.6,5.7,0.623,3.5,5.6,9,1.2,0.7,1.3,2.8,5.7,17.3
25,6,1,16,285,6.9,14.3,0.487,0,0,-1,6.9,14.3,0.487,3.9,5.9,0.66,2.4,5.1,7.5,3.4,0.6,0.6,2.4,6.2,17.8
25,6,1,31,667,6.9,14.2,0.487,0,0,-1,6.9,14.2,0.487,3.7,5.8,0.639,3,5.3,8.4,2.2,0.6,1,2.6,5.9,17.5
25,7,1,72,1897,8.3,15.5,0.536,0,0,0,8.3,15.5,0.537,3.5,4.8,0.72,2,4.6,6.6,3.5,0.4,0.6,2.7,4.8,20.1
25,8,1,70,1787,7.7,15.4,0.501,0,0.1,0,7.7,15.4,0.503,5.6,7.5,0.746,1.9,5.9,7.8,3.1,0.5,1,3.3,4.8,21
25,9,1,52,1314,8.7,16.1,0.542,0,0,-1,8.7,16.1,0.542,5.8,8.3,0.702,2.2,6.1,8.2,2,0.6,0.8,3.5,5.5,23.2
25,10,1,14,304,6.8,13,0.518,0,0,-1,6.8,13,0.518,6.4,8.3,0.771,2.4,4.7,7.1,2.3,0.7,0.8,1.8,5,19.9
25,11,1,26,328,5.3,11.1,0.475,0,0,-1,5.3,11.1,0.475,4.9,6.7,0.738,2.4,6,8.5,0.5,0.2,0.5,2.4,6.3,15.5
25,11,1,43,1377,6.6,14.2,0.469,0,0,0,6.6,14.1,0.47,4.3,6.8,0.635,2.5,6.2,8.8,1.9,0.4,0.8,2.8,4.2,17.6
25,11,1,69,1705,6.4,13.6,0.47,0,0,0,6.4,13.6,0.47,4.4,6.8,0.654,2.5,6.2,8.7,1.6,0.3,0.8,2.7,4.6,17.2
